V001_StudentID,V002_MatriculaID,V003_CohorteIngreso,V004_AnioIngreso,V005_SemestreIngreso,V006_Edad,V007_Genero,V008_Distrito,V009_NivelSocioeconomico,V010_ColegioProc,V011_TipoIngreso,V012_Facultad,V013_Carrera,V014_CicloActual,V015_CreditosAprobados,V016_CreditosCicloActual,V017_PPA,V018_PPC,V019_CursosDesaprobadosHist,V020_CursosRepetidosActual,V021_TasaAprobacionHist,V022_EstadoMatricula,V023_PensionMensual,V024_BecaTipo,V025_BecaMonto,V026_MoraPensionDias,V027_DeudaPendienteMatricula,V028_TrabajaActualmente,V029_IngresoLaboralMensual,V030_HorasTrabajoSemana,V031_TasaAsistenciaPct,V032_HorasEstudioSemana,V033_HorasLMS_Semana,V034_AccesosLMS_Semana,V035_TareasEntregadasPct,V036_ParticipacionForos,V037_VisitasBiblioteca_Mes,V038_VisitasTutoria,V039_ActividadesExtracurr,V040_GruposEstudio,V041_IndiceBienestarMental,V042_IndiceBienestarFisico,V043_VisitasPsicologia,V044_VisitasCentroSalud,V045_IndiceEstresPercibido,V046_SatisfaccionGeneral,V047_SatisfaccionDocentes,V048_SatisfaccionServicios,V049_NPS_Universidad,V050_UsoAppUPIE,V051_SesionesApp_Semana,V052_MinutosVideo_Semana,V053_TokensForoTexto,V054_SentimientoForoNLP,V055_RatioAlumnoDocente,V056_TamañoClase,V057_DocentesTCpct,V058_ConveniosEmpresa,V059_PracticasProfesionales,V060_OfertaPracticasRecibidas,V061_MentoriaSesiones,V062_ServiciosCarreraUso,V063_TasaEmpleabilidadCarrera,V064_SalarioPrimerEmpleo,V065_RedExalumnosActivo,V066_DonacionEgresado,V067_RiesgoDesercionPCA1,V068_EmbeddingSimilitudEstudiante,V069_InstrumentoPandemia,V070_DriftScoreCohorte,V071_FoldCV_K5,V072_ConfidenceScoreDesercion,V073_PesoSMOTE_Desercion,V074_SHAP_MoraPension,V075_DesercionBinario,V076_RiesgoAcademicoAlto,V077_SegmentoRetencion,V078_TutoriasRecomendadas
UPIE-03589,MAT-03589,2021-I,2021,I,32,F,Miraflores,D,Nacional,Examen regular,Negocios,Contabilidad,6,85,18,7.83,13.63,8,0,0.629,Activo,793.76,Sin beca,0.0,0,0.0,0,0.0,0,88.3,8.9,8.7,10,65.7,6,4,0,1,0,54.1,83.7,0,3,68.4,68.6,100.0,62.2,50,0,0,75.2,108,0.3038,23.0,50,0.314,20,0,0,0,1,0.49,0.0,1,913.08,0.0639,0.6871,1,0.1243,3,0.6363,1.0,-0.0378,0,1,Vulnerable,1
UPIE-03590,MAT-03590,2019-II,2019,II,32,F,Pueblo Libre,D,Privado,Convenio empresa,Negocios,Contabilidad,7,112,18,15.64,14.71,0,0,0.946,Activo,617.54,Beca parcial,394.4,0,0.0,1,1159.8,19,76.1,25.2,3.0,17,100.0,3,1,1,2,0,75.2,82.9,0,2,22.0,69.9,81.7,89.9,92,1,4,145.6,61,0.4158,24.6,41,0.379,11,0,0,2,0,0.621,0.0,0,0.0,-0.0429,0.8491,0,0.169,4,0.8183,1.0,0.0128,0,0,Comprometido,2
UPIE-03591,MAT-03591,2024-II,2024,II,46,M,La Molina,B,Privado,Examen regular,Ingeniería,Ing. Sistemas,7,114,16,13.57,12.94,0,0,0.878,Activo,1293.31,PRONABEC,1099.31,0,0.0,0,0.0,0,93.1,15.8,11.3,10,93.9,3,3,3,1,1,78.0,46.6,0,2,27.5,98.0,68.7,61.0,16,1,10,19.9,72,0.7615,33.7,47,0.681,14,0,0,1,0,0.674,0.0,1,177.56,-0.2338,0.8333,0,0.2235,0,0.4681,1.0,0.028,0,0,Comprometido,0
UPIE-03592,MAT-03592,2024-I,2024,I,44,M,Surco,D,Nacional,Examen regular,Humanidades,Comunicaciones,6,103,19,12.68,13.4,3,0,0.796,Activo,582.43,Sin beca,0.0,0,0.0,1,1959.77,39,84.9,18.0,15.8,15,81.4,3,4,3,1,0,40.0,80.1,3,0,47.0,71.0,66.6,72.3,76,0,0,186.6,69,0.3569,21.2,42,0.631,10,1,2,1,1,0.694,0.0,0,0.0,-0.0842,0.6485,0,0.0461,1,0.4844,1.0,0.0105,0,0,Comprometido,0
UPIE-03593,MAT-03593,2021-I,2021,I,49,F,Surco,B,Nacional,Examen regular,Ingeniería,Ing. Civil,2,28,19,14.48,16.67,0,0,0.947,Egresado,1452.15,Sin beca,0.0,0,0.0,0,0.0,0,75.6,12.0,6.7,12,91.6,2,0,1,2,0,32.3,58.9,1,1,27.0,93.7,72.9,61.9,53,0,0,73.8,56,0.7833,30.2,49,0.558,3,0,0,0,1,0.842,1750.86,0,0.0,-0.1788,0.7855,1,0.0351,2,0.6361,1.0,0.025,0,0,Comprometido,0
UPIE-03594,MAT-03594,2018-I,2018,I,16,M,La Molina,A,Privado,Beca PRONABEC,Ingeniería,Ing. Industrial,2,29,19,12.52,13.71,1,0,0.912,Activo,3306.08,Sin beca,0.0,15,971.86,0,0.0,0,88.3,10.7,4.6,10,90.7,5,3,2,2,1,73.1,95.2,1,3,78.1,60.0,62.9,74.6,85,1,1,126.9,91,0.481,30.5,24,0.464,4,0,0,1,0,0.75,0.0,1,181.2,0.1049,0.6971,0,0.0505,3,0.5629,1.0,0.1073,0,0,Comprometido,2
UPIE-03595,MAT-03595,2024-I,2024,I,47,F,Callao,D,Privado,Examen regular,Derecho,Derecho,1,16,15,17.0,15.6,0,0,1.0,Activo,592.38,Beca parcial,279.67,0,0.0,1,3599.6,8,62.3,13.8,5.6,14,95.4,4,4,1,0,1,71.4,63.9,3,3,55.6,56.4,49.5,30.1,67,0,0,42.5,66,0.5969,28.8,33,0.45,24,0,0,2,0,0.948,0.0,0,0.0,-0.0831,0.7032,0,0.1264,4,0.5867,1.0,0.0557,0,0,En seguimiento,0
UPIE-03596,MAT-03596,2018-II,2018,II,48,M,Miraflores,B,Nacional,Examen regular,Humanidades,Traducción,4,52,15,17.37,16.2,0,0,0.931,Activo,1861.93,Sin beca,0.0,0,0.0,0,0.0,0,82.2,22.1,6.3,15,100.0,2,3,1,3,3,32.2,85.1,0,1,30.3,58.8,80.4,85.8,36,1,9,115.3,54,0.3936,33.9,17,0.347,21,0,0,2,0,0.959,0.0,0,0.0,-0.1815,0.8722,0,0.0607,0,0.7655,1.0,0.0493,0,0,Comprometido,1
UPIE-03597,MAT-03597,2024-I,2024,I,33,M,Otro,C,Nacional,Convenio empresa,Ingeniería,Ing. Electrónica,3,50,19,13.41,13.11,1,0,0.832,Activo,1751.41,Beca parcial,594.59,0,0.0,0,0.0,0,81.3,20.5,12.7,9,77.0,2,4,0,1,0,76.1,84.8,1,3,50.7,47.5,72.7,92.0,63,1,4,17.3,66,0.1851,33.7,38,0.334,24,0,0,1,0,0.685,0.0,0,0.0,-0.0671,0.8801,0,0.0363,1,0.5929,1.0,0.0479,0,0,Comprometido,2
UPIE-03598,MAT-03598,2023-I,2023,I,51,M,Surco,D,Privado,Examen regular,Negocios,Economía,1,13,21,14.06,8.62,0,0,0.986,Activo,446.59,Sin beca,0.0,0,0.0,1,1876.19,38,92.5,16.9,4.9,9,89.0,4,2,2,3,1,42.5,85.3,1,2,23.2,59.2,92.8,84.8,25,1,5,74.4,74,-0.0675,23.2,42,0.379,10,0,0,2,0,0.465,0.0,0,0.0,-0.0958,0.7331,0,0.0176,2,0.8032,1.0,-0.0178,0,0,Comprometido,0
UPIE-03599,MAT-03599,2021-II,2021,II,27,F,Otro,C,Privado elite,Examen regular,Humanidades,Educación,4,68,14,13.18,11.21,3,4,0.759,Desertor,702.68,Beca parcial,352.75,0,0.0,0,0.0,0,75.9,17.2,6.3,13,74.8,2,4,2,1,2,68.8,56.9,1,1,30.2,69.5,81.3,100.0,12,0,0,42.6,53,0.7094,18.9,29,0.694,12,0,0,0,0,0.706,0.0,1,470.91,-0.2616,0.7757,1,0.005,3,0.6858,5.0,-0.0237,0,0,Comprometido,0
UPIE-03600,MAT-03600,2022-II,2022,II,33,F,VES,D,Nacional,Examen regular,Humanidades,Comunicaciones,5,76,15,10.09,11.44,4,0,0.737,Activo,465.33,Sin beca,0.0,0,0.0,1,1981.63,12,93.6,29.4,14.4,15,77.1,4,2,0,2,2,56.9,65.4,1,3,41.6,67.3,79.1,31.7,56,1,4,133.5,80,0.2818,33.3,48,0.581,4,0,0,5,0,0.749,0.0,1,300.95,-0.1197,0.7689,0,0.2296,4,0.6983,1.0,0.025,1,1,En seguimiento,1
UPIE-03601,MAT-03601,2024-II,2024,II,34,F,Magdalena,B,Nacional,Examen regular,Derecho,Derecho,7,116,17,18.73,13.3,0,1,0.888,Activo,2564.03,PRONABEC,2179.43,0,0.0,1,975.63,11,87.1,9.2,10.2,14,79.5,1,0,2,0,2,71.1,90.0,2,5,13.0,55.5,82.2,83.9,85,1,5,81.3,59,0.3909,18.6,43,0.302,21,0,0,0,1,0.414,0.0,1,32.72,-0.0802,0.7676,0,0.2061,0,0.7504,1.0,0.0009,0,0,Estrella,1
UPIE-03602,MAT-03602,2017-I,2017,I,17,M,San Borja,C,Nacional,Convenio empresa,Humanidades,Psicología,4,67,18,11.15,16.98,3,0,0.805,Egresado,1164.34,Beca parcial,432.62,0,0.0,0,0.0,0,64.6,23.5,4.1,13,69.8,1,3,0,3,0,74.3,70.0,1,2,26.0,61.8,61.5,46.7,68,1,6,181.1,49,0.3128,24.9,54,0.48,19,0,0,1,1,0.641,2895.27,1,27.6,-0.1062,0.6448,0,0.0963,1,0.5464,1.0,-0.005,0,0,En seguimiento,1
UPIE-03603,MAT-03603,2022-I,2022,I,22,M,VES,C,Privado,Examen regular,Negocios,Marketing,6,91,19,13.04,7.93,2,0,0.851,Reserva,1367.8,PRONABEC,1162.63,0,0.0,0,0.0,0,78.3,17.7,2.9,11,94.1,3,3,0,1,1,77.0,59.2,1,3,36.6,78.3,35.2,89.3,65,0,0,157.8,78,0.7284,29.5,34,0.312,14,1,2,3,0,0.596,0.0,1,1245.6,-0.1892,0.7998,0,0.0676,2,0.5445,1.0,0.0501,0,0,Comprometido,0
UPIE-03604,MAT-03604,2020-II,2020,II,27,M,Otro,D,Privado,Examen regular,Negocios,Administración,1,13,12,13.45,15.75,0,0,0.978,Activo,361.84,Sin beca,0.0,60,853.56,0,0.0,0,79.4,15.0,12.3,8,89.5,4,2,2,1,1,51.4,84.7,0,1,26.0,50.0,80.9,76.6,90,1,4,121.2,84,0.2374,29.1,20,0.395,15,0,0,3,1,0.586,0.0,1,549.28,-0.0342,0.7619,1,0.1916,3,0.4332,1.0,0.3203,0,0,En seguimiento,1
UPIE-03605,MAT-03605,2017-I,2017,I,16,F,Otro,D,Nacional,Examen regular,Ingeniería,Ing. Industrial,4,53,18,11.3,7.61,5,3,0.733,Activo,409.79,Sin beca,0.0,0,0.0,0,0.0,0,99.6,7.9,8.1,15,55.5,4,2,2,2,1,93.2,86.4,3,1,17.7,77.0,86.0,37.4,36,0,0,110.3,75,0.7069,18.6,47,0.703,10,0,0,2,1,0.845,0.0,0,0.0,-0.1863,0.8296,0,0.07,4,0.61,1.0,0.0784,0,0,En seguimiento,1
UPIE-03606,MAT-03606,2021-II,2021,II,36,F,Los Olivos,C,Otro,Traslado externo,Ciencias de la Salud,Enfermería,7,104,15,14.72,13.53,0,0,0.99,Egresado,1574.36,Sin beca,0.0,0,0.0,0,0.0,0,82.3,19.5,12.2,9,100.0,6,1,1,0,1,65.5,85.8,0,1,54.6,77.5,65.8,90.5,-9,0,0,64.1,105,0.6525,25.1,36,0.448,8,0,0,2,0,0.606,3762.42,1,130.48,-0.1451,0.739,1,0.0021,0,0.5903,1.0,-0.0276,0,0,Comprometido,2
UPIE-03607,MAT-03607,2021-I,2021,I,45,M,Callao,A,Privado,Convenio empresa,Ciencias de la Salud,Nutrición,1,16,15,13.9,18.51,0,0,0.959,Activo,2140.76,Sin beca,0.0,90,6424.15,1,1197.0,11,78.6,23.5,11.7,18,95.5,2,2,0,1,1,57.7,83.0,0,0,55.0,67.0,71.9,48.0,52,0,0,33.7,60,0.292,29.6,21,0.514,18,0,0,5,1,0.897,0.0,0,0.0,-0.0256,0.6018,1,0.0813,1,0.6821,1.0,0.4353,0,0,En seguimiento,3
UPIE-03608,MAT-03608,2018-I,2018,I,43,M,Magdalena,A,Privado,Directivo,Negocios,Economía,5,65,13,14.59,13.61,0,0,0.974,Activo,2094.41,Sin beca,0.0,0,0.0,0,0.0,0,64.6,31.2,10.7,8,89.8,4,2,3,3,1,86.0,78.1,2,1,35.4,81.3,83.2,47.3,7,1,5,40.4,74,0.3603,33.0,35,0.732,18,0,0,4,1,0.922,0.0,0,0.0,-0.147,0.7982,0,0.1091,2,0.8394,1.0,-0.03,1,0,En seguimiento,0
UPIE-03609,MAT-03609,2018-II,2018,II,37,M,Miraflores,D,Nacional,Convenio empresa,Derecho,Derecho,10,177,18,11.75,12.84,1,0,0.865,Activo,689.14,Sin beca,0.0,0,0.0,0,0.0,0,96.8,23.5,1.8,9,84.7,2,2,2,1,2,71.4,69.9,2,1,86.2,66.1,79.3,73.5,83,0,0,68.6,73,0.1927,21.8,47,0.649,15,0,0,2,0,0.409,0.0,1,487.9,-0.1005,0.6676,0,0.0955,3,0.6911,1.0,-0.0078,0,0,En seguimiento,1
UPIE-03610,MAT-03610,2020-II,2020,II,19,M,VES,B,Privado,Beca PRONABEC,Derecho,Derecho,5,75,13,8.07,14.64,3,0,0.897,Activo,1598.1,Sin beca,0.0,0,0.0,0,0.0,0,67.1,19.2,2.4,13,71.5,1,1,2,3,0,70.6,46.5,0,1,62.6,65.4,66.6,74.4,25,1,5,190.9,53,0.6989,19.8,39,0.736,2,0,0,2,1,0.662,0.0,1,285.5,0.0125,0.5956,1,0.019,4,0.6517,1.0,-0.0451,0,1,Vulnerable,0
UPIE-03611,MAT-03611,2019-I,2019,I,45,F,Magdalena,B,Privado,Examen regular,Negocios,Marketing,1,14,20,13.43,10.53,1,3,0.935,Activo,2103.56,Beca parcial,1357.59,0,0.0,1,1260.64,34,78.7,18.1,14.7,13,94.7,4,3,1,1,0,20.4,91.8,1,1,51.0,53.4,89.7,63.2,1,1,12,56.2,73,0.3312,28.0,38,0.337,22,0,0,0,0,0.862,0.0,1,1157.74,-0.0004,0.7055,0,0.0549,0,0.7199,1.0,0.0343,0,0,Comprometido,2
UPIE-03612,MAT-03612,2023-I,2023,I,19,F,San Borja,D,Privado,Beca PRONABEC,Ciencias de la Salud,Fisioterapia,6,103,13,12.01,16.78,2,0,0.879,Separado,612.47,Sin beca,0.0,90,1917.71,1,2507.99,24,92.4,22.7,0.0,14,87.8,3,4,2,4,0,67.3,86.7,0,2,29.9,84.7,50.6,37.8,18,1,3,282.1,73,0.2468,33.6,18,0.465,0,1,1,1,1,0.567,0.0,1,27.5,-0.0777,0.7542,0,0.1656,1,0.6011,1.0,0.451,0,0,En seguimiento,1
UPIE-03613,MAT-03613,2021-I,2021,I,23,F,San Borja,C,Privado,Examen regular,Ingeniería,Ing. Civil,7,96,14,10.9,15.07,1,0,0.929,Activo,1604.67,Sin beca,0.0,0,0.0,1,3105.31,32,76.6,25.8,10.4,6,88.7,1,1,0,1,2,89.0,88.2,1,1,31.2,75.6,86.0,76.2,78,1,1,99.0,65,0.8054,27.2,31,0.483,1,0,0,3,0,0.909,0.0,1,190.75,-0.1308,0.8765,1,0.0307,2,0.6173,1.0,0.0648,0,1,En seguimiento,2
UPIE-03614,MAT-03614,2023-II,2023,II,43,F,La Molina,C,Privado,Beca PRONABEC,Ciencias de la Salud,Medicina,10,166,14,14.29,13.21,0,0,0.951,Egresado,942.51,Beca parcial,435.43,0,0.0,1,2446.55,11,64.2,18.1,13.8,13,92.3,3,1,0,1,0,56.7,86.3,0,1,25.9,67.0,77.7,90.2,47,0,0,90.4,66,0.1194,25.4,37,0.508,9,0,0,3,1,0.688,2431.26,1,415.75,-0.0483,0.7762,0,0.0169,3,0.6375,1.0,0.0186,1,0,En seguimiento,1
UPIE-03615,MAT-03615,2019-I,2019,I,37,F,San Isidro,B,Otro,Beca PRONABEC,Ingeniería,Ing. Civil,3,48,20,11.62,13.35,2,0,0.92,Activo,1892.96,Beca total,1892.96,30,2206.04,1,3965.96,42,79.1,9.6,9.9,16,82.9,2,2,3,4,0,86.4,60.6,2,2,28.1,64.9,81.4,51.4,15,1,7,265.8,60,0.3559,20.4,47,0.636,24,0,0,2,1,0.698,0.0,0,0.0,-0.0384,0.7353,0,0.0816,4,0.7561,1.0,0.1577,0,0,En seguimiento,4
UPIE-03616,MAT-03616,2020-II,2020,II,51,F,Otro,C,Nacional,Convenio empresa,Negocios,Administración,7,117,20,14.96,15.47,0,0,0.942,Activo,728.34,Sin beca,0.0,15,373.49,0,0.0,0,96.4,11.6,13.5,9,90.0,0,2,2,1,2,24.3,86.3,1,1,68.0,90.7,86.7,72.4,10,0,0,83.3,39,0.9468,22.3,19,0.312,13,1,1,1,1,0.709,0.0,0,0.0,-0.0754,0.6652,1,0.0598,0,0.6511,1.0,0.0566,0,0,Comprometido,3
UPIE-03617,MAT-03617,2022-II,2022,II,51,NB,VES,B,Nacional,Directivo,Ingeniería,Ing. Electrónica,4,69,12,17.46,18.35,0,0,0.883,Activo,1451.22,Beca total,1451.22,0,0.0,0,0.0,0,91.3,16.5,11.2,10,90.1,3,3,2,1,0,88.7,78.0,1,1,36.0,52.7,44.9,43.4,84,0,0,94.2,74,0.3611,26.5,47,0.476,24,0,0,1,0,0.647,0.0,1,214.16,-0.1456,0.8146,0,0.3173,1,0.5308,1.0,-0.0151,0,0,Estrella,1
UPIE-03618,MAT-03618,2019-I,2019,I,37,F,Lince,D,Privado,Traslado externo,Negocios,Administración,6,98,13,16.66,16.11,1,0,0.914,Activo,558.72,PRONABEC,474.91,90,1701.92,1,1747.27,40,87.0,13.1,3.8,12,85.2,2,0,3,0,1,50.4,76.9,2,1,30.8,69.1,93.5,89.8,100,0,0,142.5,55,0.5753,29.0,50,0.512,10,0,0,4,0,0.744,0.0,0,0.0,-0.12,0.7203,0,0.352,2,0.6691,1.0,0.517,0,0,En seguimiento,1
UPIE-03619,MAT-03619,2023-I,2023,I,38,M,La Molina,C,Privado elite,Examen regular,Negocios,Marketing,3,47,16,10.8,13.44,5,0,0.769,Activo,1645.04,Beca parcial,1018.66,0,0.0,1,2153.13,48,77.3,11.7,2.7,6,78.7,3,2,0,3,1,77.0,61.4,1,1,31.6,69.4,100.0,97.6,65,1,6,147.9,58,0.5689,28.0,23,0.394,3,0,0,1,1,0.567,0.0,0,0.0,-0.0491,0.6482,0,0.0313,3,0.6221,1.0,-0.0379,1,1,En seguimiento,1
UPIE-03620,MAT-03620,2019-I,2019,I,27,F,SJL,C,Nacional,Traslado externo,Ciencias de la Salud,Enfermería,4,61,16,14.26,11.0,0,3,0.967,Separado,1141.47,Sin beca,0.0,60,2212.86,0,0.0,0,59.3,27.6,5.2,11,87.4,2,3,3,1,1,90.4,68.0,0,2,25.3,97.8,43.7,77.8,3,1,5,56.6,54,0.5168,32.6,36,0.389,1,0,0,5,0,0.922,0.0,1,56.36,-0.0184,0.6518,0,0.2299,4,0.4482,1.0,0.2789,0,0,En seguimiento,0
UPIE-03621,MAT-03621,2017-I,2017,I,49,M,San Borja,B,Privado,Examen regular,Negocios,Marketing,4,54,16,16.25,12.63,0,1,1.0,Activo,2712.66,Convenio,1473.41,0,0.0,0,0.0,0,96.6,25.1,8.8,9,97.0,7,5,4,2,0,83.1,83.7,0,1,35.0,86.8,51.3,76.1,36,1,7,61.9,131,0.6073,31.5,41,0.592,23,0,0,1,1,0.657,0.0,1,432.12,-0.1929,0.9296,0,0.203,0,0.7328,1.0,0.0106,0,0,Estrella,0
UPIE-03622,MAT-03622,2017-I,2017,I,24,F,Jesús María,C,Privado elite,Directivo,Ingeniería,Ing. Sistemas,3,43,17,14.95,12.11,0,2,0.893,Egresado,1352.71,Beca parcial,466.61,90,2423.08,0,0.0,0,72.4,18.6,7.0,16,92.5,2,2,2,2,3,75.3,57.3,1,1,42.1,70.8,63.4,79.8,100,0,0,245.9,74,0.4072,27.8,52,0.444,4,0,0,0,1,0.487,3370.67,0,0.0,-0.0773,0.6762,0,0.0226,1,0.5366,1.0,0.3986,0,0,En seguimiento,2
UPIE-03623,MAT-03623,2019-II,2019,II,20,F,Miraflores,B,Nacional,Examen regular,Negocios,Contabilidad,5,83,20,13.9,16.98,0,0,1.0,Activo,1937.57,Beca parcial,977.38,30,1434.86,0,0.0,0,95.2,11.2,11.1,16,99.2,2,2,1,4,0,36.3,71.2,2,2,47.2,62.2,75.0,100.0,14,0,0,47.6,53,0.6282,31.6,51,0.318,3,0,0,2,0,0.762,0.0,0,0.0,-0.1259,0.7048,0,0.0506,2,0.536,1.0,0.2193,0,0,Comprometido,0
UPIE-03624,MAT-03624,2022-I,2022,I,24,M,VES,B,Nacional,Examen regular,Derecho,Derecho,5,80,14,9.42,12.99,4,0,0.813,Egresado,2025.28,Convenio,635.48,0,0.0,1,1219.08,20,96.7,16.0,11.2,17,75.6,2,3,1,2,2,70.4,63.0,3,1,58.5,81.7,89.2,51.4,12,0,0,79.5,57,0.6105,34.8,34,0.307,15,0,0,0,1,0.725,4049.79,0,0.0,-0.1127,0.7162,0,0.1402,3,0.754,1.0,0.0172,0,1,Vulnerable,0
UPIE-03625,MAT-03625,2019-II,2019,II,46,M,Magdalena,C,Privado,Convenio empresa,Derecho,Derecho,5,66,15,13.94,15.24,0,0,0.839,Activo,1688.06,Beca parcial,759.17,0,0.0,0,0.0,0,79.5,24.4,7.7,6,97.2,2,2,4,2,1,54.4,88.9,0,2,28.3,63.7,91.8,33.9,57,1,7,159.0,49,0.7768,28.2,44,0.51,3,0,0,1,1,0.892,0.0,0,0.0,-0.1615,0.8025,0,0.1283,4,0.5853,1.0,-0.016,0,0,Comprometido,0
UPIE-03626,MAT-03626,2018-I,2018,I,30,F,San Miguel,A,Privado,Beca PRONABEC,Derecho,Derecho,1,17,15,6.52,10.99,6,1,0.714,Desertor,3448.49,Beca parcial,1420.42,0,0.0,1,848.61,34,64.6,25.6,12.8,6,71.4,2,2,0,4,0,27.5,63.2,1,2,66.7,49.2,29.7,89.5,55,0,0,50.8,55,0.3327,22.4,25,0.34,21,0,0,2,1,0.712,0.0,0,0.0,0.08,0.6567,0,0.2329,0,0.4294,5.0,-0.0078,0,1,En crisis,4
UPIE-03627,MAT-03627,2017-II,2017,II,48,M,Lince,C,Privado,Examen regular,Negocios,Economía,1,17,15,17.93,10.19,0,2,1.0,Desertor,889.16,Sin beca,0.0,15,458.42,0,0.0,0,94.7,22.9,6.8,3,81.6,1,1,2,0,1,69.1,76.9,0,2,49.4,39.4,68.0,36.4,63,1,7,314.6,48,0.0188,18.8,45,0.396,15,0,0,3,0,0.83,0.0,0,0.0,-0.1765,0.8057,0,0.2802,1,0.6817,5.0,0.1184,0,0,Comprometido,1
UPIE-03628,MAT-03628,2024-II,2024,II,30,M,VES,B,Nacional,Beca PRONABEC,Ciencias de la Salud,Fisioterapia,8,116,20,10.7,12.3,2,1,0.846,Activo,1557.11,PRONABEC,1323.54,0,0.0,1,2052.77,16,82.7,13.0,7.3,9,91.0,2,1,0,0,2,60.8,91.3,0,2,30.5,100.0,61.9,83.5,84,1,5,42.8,55,0.409,27.0,53,0.524,1,0,0,2,0,0.893,0.0,1,60.7,-0.12,0.7433,0,0.2756,2,0.3145,1.0,0.0356,0,1,En seguimiento,0
UPIE-03629,MAT-03629,2018-II,2018,II,23,F,Los Olivos,A,Privado,Examen regular,Negocios,Economía,5,82,13,16.14,6.06,0,1,0.93,Activo,3617.3,Beca parcial,1978.77,15,1370.09,1,3974.64,39,68.4,9.0,5.3,8,84.6,3,1,1,4,0,81.3,93.8,0,3,38.8,50.5,78.1,61.9,79,0,0,81.1,79,0.4286,20.9,37,0.44,9,1,0,2,0,0.831,0.0,1,843.84,-0.1395,0.8025,0,0.2188,3,0.7499,1.0,0.0359,0,0,En seguimiento,0
UPIE-03630,MAT-03630,2018-II,2018,II,29,F,Los Olivos,B,Privado,Examen regular,Negocios,Marketing,3,39,16,18.15,17.51,0,0,0.998,Egresado,1316.01,Beca parcial,778.8,30,977.75,1,2440.04,26,68.5,24.6,7.6,11,100.0,2,2,2,2,1,82.6,68.6,0,1,50.3,58.7,48.2,85.2,51,1,7,154.1,54,0.5474,29.9,43,0.452,24,0,0,1,1,0.853,5303.62,0,0.0,-0.1391,0.7993,0,0.1632,4,0.5676,1.0,0.2005,0,0,En seguimiento,0
UPIE-03631,MAT-03631,2021-I,2021,I,26,M,Otro,A,Nacional,Examen regular,Humanidades,Educación,1,16,17,14.18,10.96,0,0,0.926,Reserva,2816.55,Sin beca,0.0,30,1958.64,1,1867.89,45,44.0,19.3,9.7,16,78.4,7,4,3,1,1,56.1,67.4,0,2,56.2,100.0,100.0,61.0,20,0,0,130.2,89,0.7092,25.1,44,0.579,15,0,0,2,0,0.445,0.0,1,186.78,0.0347,0.7753,1,0.0048,0,0.6663,1.0,0.1491,0,0,En seguimiento,3
UPIE-03632,MAT-03632,2017-I,2017,I,45,M,Surco,A,Nacional,Examen regular,Negocios,Economía,1,17,18,13.68,7.44,1,0,0.927,Activo,3802.51,Beca parcial,1590.36,0,0.0,0,0.0,0,80.4,18.2,6.1,12,88.7,3,3,2,1,0,51.0,92.5,0,1,27.1,81.3,79.5,64.5,-8,1,3,57.9,75,0.5879,31.5,36,0.391,7,1,1,3,0,0.512,0.0,0,0.0,-0.2178,0.8689,0,0.0236,1,0.3303,1.0,0.0777,0,0,Comprometido,0
UPIE-03633,MAT-03633,2017-I,2017,I,39,NB,San Isidro,D,Nacional,Convenio empresa,Derecho,Derecho,3,43,14,10.57,9.78,6,0,0.774,Egresado,794.02,Sin beca,0.0,90,1429.41,1,3810.68,12,97.1,12.5,8.0,19,70.2,2,2,1,1,1,66.8,50.7,0,1,16.4,100.0,13.7,100.0,40,0,0,158.9,59,0.6062,27.1,17,0.495,21,0,0,4,0,0.406,2373.67,1,309.27,-0.1842,0.7171,0,0.1171,2,0.5802,1.0,0.4169,0,1,En seguimiento,2
UPIE-03634,MAT-03634,2020-I,2020,I,31,M,Los Olivos,B,Nacional,Examen regular,Humanidades,Comunicaciones,1,13,16,12.85,13.28,1,0,0.942,Separado,1670.47,PRONABEC,1419.9,15,619.65,1,1836.79,14,87.1,18.2,9.8,11,92.7,4,2,2,1,1,70.6,82.9,1,3,26.4,71.1,74.8,60.9,5,0,0,52.5,56,0.3761,32.3,45,0.695,0,1,1,1,0,0.748,0.0,0,0.0,-0.0877,0.7439,1,0.0331,3,0.5839,1.0,0.0758,0,0,Comprometido,0
UPIE-03635,MAT-03635,2017-II,2017,II,42,M,Otro,C,Nacional,Beca PRONABEC,Negocios,Administración,10,161,16,12.32,11.48,2,0,0.912,Separado,1682.02,Beca parcial,639.2,0,0.0,0,0.0,0,52.8,17.1,12.9,12,100.0,1,2,2,3,1,56.5,81.5,1,3,52.1,78.4,95.0,82.3,-9,0,0,110.8,49,0.8537,18.5,23,0.69,2,1,2,1,1,0.696,0.0,0,0.0,0.0767,0.6379,0,0.0349,4,0.3885,1.0,-0.003,0,0,En seguimiento,3
UPIE-03636,MAT-03636,2024-I,2024,I,28,M,Miraflores,D,Privado,Examen regular,Negocios,Administración,5,65,12,12.9,10.89,0,0,0.966,Desertor,363.5,Sin beca,0.0,0,0.0,0,0.0,0,76.5,19.4,10.7,13,96.5,7,2,0,1,2,73.3,52.3,1,0,37.7,80.1,82.0,64.2,30,1,5,147.9,102,0.5023,25.5,16,0.534,24,0,0,2,0,0.502,0.0,1,515.49,0.0321,0.6476,0,0.0896,0,0.4795,5.0,0.0232,0,0,Comprometido,3
